state,statehouse_district_number,full_name,first,middle,surname,suffix,party_code,incumbent_status,withdrew_status,disqualified_status,notes,district_name,county_name,county,count,predicted_gender,gender_prob,party,pred.whi,pred.bla,pred.his,pred.asi,pred.oth,avg_white,avg_black,avg_his,avg_asi,avg_other,predicted_race,race_binary
GA,144,Anita Hyland,Anita,NA,Hyland,NA,200,0,0,0,NA,State House District 144,Monroe,207,408994,female,0.99,2,0.7992114747447104,0.12097120883702794,0.008235247479509211,0.0067634604327103795,0.06481860850604199,0.7992114747447104,0.12097120883702794,0.008235247479509211,0.0067634604327103795,0.06481860850604199,White,White
GA,144,Dale Washburn,Dale,NA,Washburn,NA,100,1,0,0,NA,State House District 144,Monroe,207,30591,male,0.93,1,0.9156830465557249,0.016538734922578915,3.8318878933861294e-4,5.557850023517501e-4,0.06683924473000595,0.9156830465557249,0.016538734922578915,3.8318878933861294e-4,5.557850023517501e-4,0.06683924473000595,White,White
GA,145,Donald L. Druitt Sr,Donald,L.,Druitt,Sr,200,0,0,0,NA,State House District 145,Crawford,079,193170,male,1,2,0.736759216902351,0.247832292616074,2.816195249655173e-4,2.2098239564768607e-5,0.015104772717044615,0.736759216902351,0.247832292616074,2.816195249655173e-4,2.2098239564768607e-5,0.015104772717044615,White,White
GA,145,Juawn Jackson,Juawn,NA,Jackson,NA,200,0,0,0,NA,State House District 145,Crawford,079,2,male,1,2,0.015316518512431656,0.9846834814875683,0,0,0,0.015316518512431656,0.9846834814875683,0,0,0,Black,Non-White
GA,145,Tangie Herring,Tangie,NA,Herring,NA,200,0,0,0,NA,State House District 145,Crawford,079,931,female,0.94,2,0.1012647842001766,0.8463452351007313,0.0014106661532739995,0,0.050979314545817986,0.1012647842001766,0.8463452351007313,0.0014106661532739995,0,0.050979314545817986,Black,Non-White
GA,145,De'Ron Rogers,De'Ron,NA,Rogers,NA,100,0,0,0,NA,State House District 145,Crawford,079,22,male,1,1,0.1537812542627258,0.7981340814079319,0.0018636518498937682,1.5263654286317698e-4,0.046068375936585415,0.1537812542627258,0.7981340814079319,0.0018636518498937682,1.5263654286317698e-4,0.046068375936585415,Black,Non-White
GA,145,Nancy Hicks,Nancy,NA,Hicks,NA,100,0,0,0,NA,State House District 145,Crawford,079,668231,female,1,1,0.7506454028858386,0.15482586035343696,0.01669646496836923,3.893136890695678e-4,0.07744295810328566,0.7506454028858386,0.15482586035343696,0.01669646496836923,3.893136890695678e-4,0.07744295810328566,White,White
GA,145,Noah Redding Harbuck,Noah,Redding,Harbuck,NA,100,0,0,0,NA,State House District 145,Crawford,079,77852,male,0.97,1,0.995174578602204,0.0015650498000738759,3.785626923965937e-5,1.9375377539053243e-5,0.0032031399509434063,0.995174578602204,0.0015650498000738759,3.785626923965937e-5,1.9375377539053243e-5,0.0032031399509434063,White,White
GA,146,Shaw Blackmon,Shaw,NA,Blackmon,NA,100,1,0,0,NA,State House District 146,Houston,153,1203,male,0.77,1,0.09546684838330523,0.8287217526281028,0,0.007610799692500658,0.06820059929609135,0.09546684838330523,0.8287217526281028,0,0.007610799692500658,0.06820059929609135,Black,Non-White
GA,147,Ariel Phillips,Ariel,NA,Phillips,NA,200,0,0,0,NA,State House District 147,Houston,153,74669,male,0.83,2,0.13066196917531261,0.6089976743145304,0.0924127806094922,0.006306656155361303,0.16162091974530332,0.13066196917531261,0.6089976743145304,0.0924127806094922,0.006306656155361303,0.16162091974530332,Black,Non-White
GA,147,Bethany Ballard,Bethany,NA,Ballard,NA,100,1,0,0,NA,State House District 147,Houston,153,56531,female,1,1,0.6538934956320211,0.2255883736217374,0.007502404125450181,0.0036594794930623433,0.10935624712772886,0.6538934956320211,0.2255883736217374,0.007502404125450181,0.0036594794930623433,0.10935624712772886,White,White
GA,148,Noel W. Williams Jr,Noel,W.,Williams,Jr,100,1,0,0,NA,State House District 148,Wilcox,315,53444,male,0.93,1,0.3485994340693049,0.6333375911921462,0.0012906568922463355,2.2999485963689535e-4,0.016542322986665723,0.3485994340693049,0.6333375911921462,0.0012906568922463355,2.2999485963689535e-4,0.016542322986665723,Black,Non-White
GA,149,Floyd Griffin,Floyd,NA,Griffin,NA,200,0,0,0,NA,State House District 149,Dodge,091,19812,male,0.99,2,0.19246681571746804,0.7853299956082794,4.485873767701635e-4,9.101570624914691e-5,0.02166358559123328,0.19246681571746804,0.7853299956082794,4.485873767701635e-4,9.101570624914691e-5,0.02166358559123328,Black,Non-White
GA,149,Ken Vance,Ken,NA,Vance,NA,100,1,0,0,NA,State House District 149,Dodge,091,337251,male,0.99,1,0.5051786176805251,0.37925328508322914,0.004561860012603383,0.011099721415534742,0.09990651580810773,0.5051786176805251,0.37925328508322914,0.004561860012603383,0.011099721415534742,0.09990651580810773,White,White
GA,149,Phyllis Tufts Hightower,Phyllis,Tufts,Hightower,NA,200,0,0,0,NA,State House District 149,Dodge,091,66223,female,1,2,0.7215769806933884,0.2783936671431462,0,2.935216346548548e-5,0,0.7215769806933884,0.2783936671431462,0,2.935216346548548e-5,0,White,White
GA,150,Cary Moore,Cary,NA,Moore,NA,100,0,0,0,NA,State House District 150,Macon,193,6214,male,0.55,1,0.20198553994133422,0.7680582649597001,0.006611618557369656,8.093305270896182e-4,0.022535246014506353,0.20198553994133422,0.7680582649597001,0.006611618557369656,8.093305270896182e-4,0.022535246014506353,Black,Non-White
GA,150,Patty Marie Stinson,Patty,Marie,Stinson,NA,200,1,0,0,NA,State House District 150,Macon,193,134081,female,0.99,2,0.6081563534346754,0.3827957143836094,7.255444908361003e-4,1.1299319444310228e-4,0.008209394496435995,0.6081563534346754,0.3827957143836094,7.255444908361003e-4,1.1299319444310228e-4,0.008209394496435995,White,White
GA,151,Mike Cheokas,Mike,NA,Cheokas,NA,100,1,0,0,NA,State House District 151,Stewart,259,1145946,male,1,1,0.06905816332905716,0.5719534371461148,0.2781167513618674,0.029756343839951842,0.05111530432300871,0.06905816332905716,0.5719534371461148,0.2781167513618674,0.029756343839951842,0.05111530432300871,Black,Non-White
GA,152,"William J. ""Bill"" Yearta",William,"J. ""Bill""",Yearta,NA,100,1,0,0,NA,State House District 152,Worth,321,915825,male,1,1,0.9371122265553935,0.044616671656201964,0.003276141312294879,0,0.014994960476109712,0.9371122265553935,0.044616671656201964,0.003276141312294879,0,0.014994960476109712,White,White
GA,153,Brenda Battle,Brenda,NA,Battle,NA,100,0,0,0,NA,State House District 153,Dougherty,095,415320,female,1,1,0.004675759551172802,0.989283266570624,0.0014938245341837861,3.193287195641786e-5,0.00451521647206299,0.004675759551172802,0.989283266570624,0.0014938245341837861,3.193287195641786e-5,0.00451521647206299,Black,Non-White
GA,153,David Sampson,David,NA,Sampson,NA,200,1,0,0,NA,State House District 153,Dougherty,095,3489607,male,1,2,0.12321288671460755,0.7896678972293959,0.007236103390534123,0.0010317681125735197,0.07885134455288897,0.12321288671460755,0.7896678972293959,0.007236103390534123,0.0010317681125735197,0.07885134455288897,Black,Non-White
GA,153,Joshua Anthony,Joshua,NA,Anthony,NA,200,0,0,0,NA,State House District 153,Dougherty,095,399309,male,1,2,0.08015978490123085,0.8737791698098069,0.0070678805295860715,0.00193911265764139,0.03705405210173493,0.08015978490123085,0.8737791698098069,0.0070678805295860715,0.00193911265764139,0.03705405210173493,Black,Non-White
GA,153,Tracy Taylor,Tracy,NA,Taylor,NA,200,0,0,0,NA,State House District 153,Dougherty,095,71343,female,0.94,2,0.06393735313425201,0.9212746982935028,5.574032038523956e-4,3.772563271090897e-4,0.013853289041283702,0.06393735313425201,0.9212746982935028,5.574032038523956e-4,3.772563271090897e-4,0.013853289041283702,Black,Non-White
GA,154,Gerald E. Greene,Gerald,E.,Greene,NA,100,1,0,0,NA,State House District 154,Early,099,141168,male,1,1,0.459303929085094,0.52941591207993,1.8179600336678267e-4,1.3419040036968523e-5,0.011084943791572184,0.459303929085094,0.52941591207993,1.8179600336678267e-4,1.3419040036968523e-5,0.011084943791572184,Black,Non-White
GA,154,Othellious Cato,Othellious,NA,Cato,NA,200,0,0,0,NA,State House District 154,Early,099,NA,NA,NA,2,0.004742212041057908,0.5771867822299421,6.450841731987374e-4,0.14991262545315662,0.2675132961026447,0.004742212041057908,0.5771867822299421,6.450841731987374e-4,0.14991262545315662,0.2675132961026447,Black,Non-White
GA,155,Matt Hatchett,Matt,NA,Hatchett,NA,100,1,0,0,NA,State House District 155,Laurens,175,484010,male,1,1,0.3070878363357659,0.5402365478104669,0.0031378283547597425,0.0017857208842937584,0.14775206661471363,0.3070878363357659,0.5402365478104669,0.0031378283547597425,0.0017857208842937584,0.14775206661471363,Black,Non-White
GA,156,Leesa Hagan,Leesa,NA,Hagan,NA,100,1,0,0,NA,State House District 156,Toombs,279,4674,female,1,1,0.8220222577803783,0.11971308179286928,0.008515424536872656,9.85584829535636e-4,0.048763651060344165,0.8220222577803783,0.11971308179286928,0.008515424536872656,9.85584829535636e-4,0.048763651060344165,White,White
GA,157,"William ""Bill"" Werkheiser",William,Bill,Werkheiser,NA,100,1,0,0,NA,State House District 157,Tattnall,267,915825,male,1,1,0.9923576706524707,0.0014858505188430978,5.533405596075727e-4,4.96315854565751e-5,0.0055535066836220875,0.9923576706524707,0.0014858505188430978,5.533405596075727e-4,4.96315854565751e-5,0.0055535066836220875,White,White
GA,158,Butch Parrish,Butch,NA,Parrish,NA,100,1,0,0,NA,State House District 158,Emanuel,107,14357,male,0.99,1,0.5867767600308956,0.3801911325818158,0.0020665741626825188,0.005227634595410285,0.025737898629195795,0.5867767600308956,0.3801911325818158,0.0020665741626825188,0.005227634595410285,0.025737898629195795,White,White
GA,158,Madeline Ryan Smith,Madeline,Ryan,Smith,NA,200,0,0,0,NA,State House District 158,Emanuel,107,50420,female,1,2,0.9546232049384897,0.030047407490516202,0.0022091430101295476,4.577882543251045e-5,0.013074465735432037,0.9546232049384897,0.030047407490516202,0.0022091430101295476,4.577882543251045e-5,0.013074465735432037,White,White
GA,159,Jon G. Burns,Jon,G.,Burns,NA,100,1,0,0,NA,State House District 159,Screven,251,300528,male,0.99,1,0.9434404004908418,0.043317757420025776,3.6501038568330927e-4,1.0202699958650149e-4,0.012774804703862669,0.9434404004908418,0.043317757420025776,3.6501038568330927e-4,1.0202699958650149e-4,0.012774804703862669,White,White
GA,160,Lehman Franklin,Lehman,NA,Franklin,NA,100,1,0,0,NA,State House District 160,Bulloch,031,368,male,0.98,1,0.21918192249445073,0.7808180775055493,0,0,0,0.21918192249445073,0.7808180775055493,0,0,0,Black,Non-White
GA,161,Bill Hitchens,Bill,NA,Hitchens,NA,100,1,0,0,NA,State House District 161,Effingham,103,465128,male,1,1,0.5949801566320517,0.2369696455329764,0.006154358003605568,0.007392075580768143,0.15450376425059828,0.5949801566320517,0.2369696455329764,0.006154358003605568,0.007392075580768143,0.15450376425059828,White,White
GA,162,Carl W. Gilliard,Carl,W.,Gilliard,NA,200,1,0,0,NA,State House District 162,Chatham,051,211198,male,1,2,0.14978703578107108,0.8405613408386866,5.9428487780719605e-5,3.0804807999083384e-5,0.009561390084462591,0.14978703578107108,0.8405613408386866,5.9428487780719605e-5,3.0804807999083384e-5,0.009561390084462591,Black,Non-White
GA,162,Keith Padgett,Keith,NA,Padgett,NA,100,0,0,0,NA,State House District 162,Chatham,051,303116,male,1,1,0.49922006438058636,0.4216516282462937,0.0037686633700945026,0.002162145193416773,0.07319749880960869,0.49922006438058636,0.4216516282462937,0.0037686633700945026,0.002162145193416773,0.07319749880960869,White,White
GA,162,Tami Williams,Tami,NA,Williams,NA,100,0,0,0,NA,State House District 162,Chatham,051,41938,female,0.95,1,0.25206680661556535,0.6758649259417965,0.001890845963407507,0.002979365669610377,0.06719805580962028,0.25206680661556535,0.6758649259417965,0.001890845963407507,0.002979365669610377,0.06719805580962028,Black,Non-White
GA,163,Anne Allen Westbrook,Anne,Allen,Westbrook,NA,200,1,0,0,NA,State House District 163,Chatham,051,589293,female,0.99,2,0.9321707846167734,0.05248720361452619,6.735776715942258e-5,1.9117967972785908e-4,0.015083474321813135,0.9321707846167734,0.05248720361452619,6.735776715942258e-5,1.9117967972785908e-4,0.015083474321813135,White,White
GA,164,Ron Stephens,Ron,NA,Stephens,NA,100,1,0,0,NA,State House District 164,Bryan,029,314252,male,0.99,1,0.34587993428335073,0.47093562091507035,0.004909472969228888,0.006485696171443361,0.17178927566090665,0.34587993428335073,0.47093562091507035,0.004909472969228888,0.006485696171443361,0.17178927566090665,Black,Non-White
GA,165,Edna Jackson,Edna,NA,Jackson,NA,200,1,0,0,NA,State House District 165,Chatham,051,86272,female,1,2,0.03900478633186748,0.9220653575250958,0.011749011425324436,0.001997500332520954,0.02518334438519138,0.03900478633186748,0.9220653575250958,0.011749011425324436,0.001997500332520954,0.02518334438519138,Black,Non-White
GA,166,Gay Fortson,Gay,NA,Fortson,NA,200,0,0,0,NA,State House District 166,Chatham,051,4180,male,0.51,2,0.212280405116445,0.7343458135141796,9.332793990035253e-4,0.0025522844253947088,0.0498882175449773,0.212280405116445,0.7343458135141796,9.332793990035253e-4,0.0025522844253947088,0.0498882175449773,Black,Non-White
GA,166,Jesse L. Petrea,Jesse,L.,Petrea,NA,100,1,0,0,NA,State House District 166,Chatham,051,181890,male,0.98,1,0.9476570038499059,0.035287709603673105,0.0029311873828541343,4.2350680889904733e-4,0.013700592354667796,0.9476570038499059,0.035287709603673105,0.0029311873828541343,4.2350680889904733e-4,0.013700592354667796,White,White
GA,167,Buddy DeLoach,Buddy,NA,DeLoach,NA,100,1,0,0,NA,State House District 167,McIntosh,191,17455,male,0.98,1,0.6584214794933275,0.2859092904424179,5.28487826079213e-4,2.0161407038533574e-4,0.054939128167789966,0.6584214794933275,0.2859092904424179,5.28487826079213e-4,2.0161407038533574e-4,0.054939128167789966,White,White
GA,167,Rebekah Moore,Rebekah,NA,Moore,NA,200,0,0,0,NA,State House District 167,McIntosh,191,37575,female,1,2,0.661100334944938,0.20596702220141627,0.003964800019436034,6.39998149487324e-4,0.12832784468472233,0.661100334944938,0.20596702220141627,0.003964800019436034,6.39998149487324e-4,0.12832784468472233,White,White
GA,168,Al Williams,Al,NA,Williams,NA,200,1,0,0,NA,State House District 168,Liberty,179,207276,male,0.94,2,0.01589246840678434,0.914296756625637,0.006546642489644464,0.0012520025754556316,0.06201212990247853,0.01589246840678434,0.914296756625637,0.006546642489644464,0.0012520025754556316,0.06201212990247853,Black,Non-White
GA,168,Henry L. Covington,Henry,L.,Covington,NA,200,0,0,0,NA,State House District 168,Liberty,179,359457,male,0.99,2,0.08549520935758927,0.8965037155696929,0.0018721016486509287,1.5036828374444817e-4,0.01597860514032244,0.08549520935758927,0.8965037155696929,0.0018721016486509287,1.5036828374444817e-4,0.01597860514032244,Black,Non-White
GA,169,Angie O'Steen,Angie,NA,O'Steen,NA,100,0,0,0,NA,State House District 169,Coffee,069,252525,female,0.99,1,0.5398175475147532,0.21681750288929458,0.1981687022917066,0.003125491435292603,0.04207075586895294,0.5398175475147532,0.21681750288929458,0.1981687022917066,0.003125491435292603,0.04207075586895294,White,White
GA,169,Theresa R. Rewis,Theresa,R.,Rewis,NA,200,0,0,0,NA,State House District 169,Coffee,069,169772,female,1,2,0.9710081426054503,0.0049947670221963236,0.001093683487180091,1.7427917204429708e-4,0.022729127713129016,0.9710081426054503,0.0049947670221963236,0.001093683487180091,1.7427917204429708e-4,0.022729127713129016,White,White
GA,169,William E. Roberts,William,E.,Roberts,NA,100,0,0,0,NA,State House District 169,Coffee,069,915825,male,1,1,0.8723187941745487,0.11179971659423948,0.0040255666570235445,3.103436267034871e-5,0.011824888211517871,0.8723187941745487,0.11179971659423948,0.0040255666570235445,3.103436267034871e-5,0.011824888211517871,White,White
GA,170,Donny Roberson,Donny,NA,Roberson,NA,100,0,0,0,NA,State House District 170,Berrien,019,24150,male,0.99,1,0.4005573283462222,0.4743419244430316,0.013187442254683792,0.001472461196021774,0.11044084376004064,0.4005573283462222,0.4743419244430316,0.013187442254683792,0.001472461196021774,0.11044084376004064,Black,Non-White
GA,170,Jaclyn Dixon Ford,Jaclyn,Dixon,Ford,NA,100,0,0,0,NA,State House District 170,Berrien,019,27171,female,1,1,0.959990129610802,0.02946373323890064,1.3757753897571971e-4,1.7991955748279185e-5,0.010390567655573429,0.959990129610802,0.02946373323890064,1.3757753897571971e-4,1.7991955748279185e-5,0.010390567655573429,White,White
GA,171,Crosby Steen,Crosby,NA,Steen,NA,100,0,0,0,NA,State House District 171,Decatur,087,364,male,0.87,1,0.2877226579431369,0.7013109107497687,0.010966431307094533,0,0,0.2877226579431369,0.7013109107497687,0.010966431307094533,0,0,Black,Non-White
GA,171,Joe Campbell,Joe,NA,Campbell,NA,100,1,0,0,NA,State House District 171,Decatur,087,724158,male,0.99,1,0.15102140462538774,0.8172580150334607,0.009418016980947944,5.11661250560494e-4,0.021790902109643046,0.15102140462538774,0.8172580150334607,0.009418016980947944,5.11661250560494e-4,0.021790902109643046,Black,Non-White
GA,172,"Charles ""Chas"" Cannon",Charles,Chas,Cannon,NA,100,1,0,0,NA,State House District 172,Colquitt,071,575002,male,1,1,0.7568511672901943,0.2430138314297028,1.1074384945456957e-4,2.425743064833991e-5,0,0.7568511672901943,0.2430138314297028,1.1074384945456957e-4,2.425743064833991e-5,0,White,White
GA,173,Darlene K. Taylor,Darlene,K.,Taylor,NA,100,1,0,0,NA,State House District 173,Thomas,275,78646,female,1,1,0.4808190468295317,0.5029134091293466,1.292413624907413e-4,2.311706695841116e-4,0.015907132009046913,0.4808190468295317,0.5029134091293466,1.292413624907413e-4,2.311706695841116e-4,0.015907132009046913,Black,Non-White
GA,173,Theresa Thomas,Theresa,NA,Thomas,NA,200,0,0,0,NA,State House District 173,Thomas,275,169772,female,1,2,0.17106548070679908,0.7810778617404286,0.002154608635451597,0.004462013552870958,0.041240035364449736,0.17106548070679908,0.7810778617404286,0.002154608635451597,0.004462013552870958,0.041240035364449736,Black,Non-White
GA,174,John Corbett,John,NA,Corbett,NA,100,1,0,0,NA,State House District 174,Clinch,065,2692560,male,1,1,0.6827077077966651,0.2654261721827127,0.004719099470878239,5.448747226088447e-4,0.046602145827135094,0.6827077077966651,0.2654261721827127,0.004719099470878239,5.448747226088447e-4,0.046602145827135094,White,White
GA,175,Anissa Knight Wiseman,Anissa,Knight,Wiseman,NA,200,0,0,0,NA,State House District 175,Brooks,027,29945,female,0.98,2,0.6042153691159575,0.3818515496186119,1.4546946839931585e-4,3.324219173152225e-5,0.013754369605299665,0.6042153691159575,0.3818515496186119,1.4546946839931585e-4,3.324219173152225e-5,0.013754369605299665,White,White
